id,hd_image,ld_image,datasheet,footprint,manufacturer_part_number,quantity_available,unit_price,manufacturer,description,packaging,series,part_status,minimum_quantity,original,component_id,part_id,model,created_at,updated_at
, *, *, *, *,510pF,0,0,Samsung Electronics,CAP CER510pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,189,,,
, *, *, *, *,2nF,0,0,Samsung Electronics,CAP CER2nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,190,,,
, *, *, *, *,470pF,0,0,Samsung Electronics,CAP CER470pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,191,,,
, *, *, *, *,330pF,0,0,Samsung Electronics,CAP CER330pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,192,,,
, *, *, *, *,330nF,0,0,Samsung Electronics,CAP CER330nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,193,,,
, *, *, *, *,2.2nF,0,0,Samsung Electronics,CAP CER2.2nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,194,,,
, *, *, *, *,220nF,0,0,Samsung Electronics,CAP CER220nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,195,,,
, *, *, *, *,150nF,0,0,Samsung Electronics,CAP CER150nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,196,,,
, *, *, *, *,220nF,0,0,Samsung Electronics,CAP CER220nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,197,,,
, *, *, *, *,2.2nf50VS0805,0,0,Samsung Electronics,CAP CER2.2nf50VS0805 V X7R 0805,Cut Tape (CT), - ,Active,50,,9,198,,,
, *, *, *, *,470nF,0,0,Samsung Electronics,CAP CER470nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,199,,,
, *, *, *, *,220nF,0,0,Samsung Electronics,CAP CER220nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,200,,,
, *, *, *, *,470nF,0,0,Samsung Electronics,CAP CER470nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,201,,,
, *, *, *, *,330n50VS0805,0,0,Samsung Electronics,CAP CER330n50VS0805 V X7R 0805,Cut Tape (CT), - ,Active,50,,9,202,,,
, *, *, *, *,10nF,0,0,Samsung Electronics,CAP CER10nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,203,,,
, *, *, *, *,100nF,0,0,Samsung Electronics,CAP CER100nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,204,,,
, *, *, *, *,0.5pF,0,0,Samsung Electronics,CAP CER0.5pF 25V X7R 0402,Cut Tape (CT), - ,Active,50,,9,205,,,
, *, *, *, *,27pF,0,0,Samsung Electronics,CAP CER27pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,206,,,
, *, *, *, *,3.3pF,0,0,Samsung Electronics,CAP CER3.3pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,207,,,
, *, *, *, *,100nF,0,0,Samsung Electronics,CAP CER100nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,208,,,
, *, *, *, *,82pF,0,0,Samsung Electronics,CAP CER82pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,209,,,
, *, *, *, *,82pF,0,0,Samsung Electronics,CAP CER82pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,210,,,
, *, *, *, *,62pF,0,0,Samsung Electronics,CAP CER62pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,211,,,
, *, *, *, *,6.8pF,0,0,Samsung Electronics,CAP CER6.8pF 50V X7R 0201,Cut Tape (CT), - ,Active,50,,9,212,,,
, *, *, *, *,5.6pF,0,0,Samsung Electronics,CAP CER5.6pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,213,,,
, *, *, *, *,3.3nF,0,0,Samsung Electronics,CAP CER3.3nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,214,,,
, *, *, *, *,25pF,0,0,Samsung Electronics,CAP CER25pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,215,,,
, *, *, *, *,25pF,0,0,Samsung Electronics,CAP CER25pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,216,,,
, *, *, *, *,2.7pF,0,0,Samsung Electronics,CAP CER2.7pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,217,,,
, *, *, *, *,2.7pF,0,0,Samsung Electronics,CAP CER2.7pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,218,,,
, *, *, *, *,2.5pF,0,0,Samsung Electronics,CAP CER2.5pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,219,,,
, *, *, *, *,2.5pF,0,0,Samsung Electronics,CAP CER2.5pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,220,,,
, *, *, *, *,2.2pF,0,0,Samsung Electronics,CAP CER2.2pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,221,,,
, *, *, *, *,16pF,0,0,Samsung Electronics,CAP CER16pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,222,,,
, *, *, *, *,1.8pF,0,0,Samsung Electronics,CAP CER1.8pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,223,,,
, *, *, *, *,1.2pF,0,0,Samsung Electronics,CAP CER1.2pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,224,,,
, *, *, *, *,3pF,0,0,Samsung Electronics,CAP CER3pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,225,,,
, *, *, *, *,8pF,0,0,Samsung Electronics,CAP CER8pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,226,,,
, *, *, *, *,68pF,0,0,Samsung Electronics,CAP CER68pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,227,,,
, *, *, *, *,39pF,0,0,Samsung Electronics,CAP CER39pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,228,,,
, *, *, *, *,22nF,0,0,Samsung Electronics,CAP CER22nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,229,,,
, *, *, *, *,15nF,0,0,Samsung Electronics,CAP CER15nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,230,,,
, *, *, *, *,13pF,0,0,Samsung Electronics,CAP CER13pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,231,,,
, *, *, *, *,12nF,0,0,Samsung Electronics,CAP CER12nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,232,,,
, *, *, *, *,12nF,0,0,Samsung Electronics,CAP CER12nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,233,,,
, *, *, *, *,24pF,0,0,Samsung Electronics,CAP CER24pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,234,,,
, *, *, *, *,24pF,0,0,Samsung Electronics,CAP CER24pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,235,,,
, *, *, *, *,4.7pF,0,0,Samsung Electronics,CAP CER4.7pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,236,,,
, *, *, *, *,4.7pF,0,0,Samsung Electronics,CAP CER4.7pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,237,,,
, *, *, *, *,4.7pF,0,0,Samsung Electronics,CAP CER4.7pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,238,,,
, *, *, *, *,2pF,0,0,Samsung Electronics,CAP CER2pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,239,,,
, *, *, *, *,18nF,0,0,Samsung Electronics,CAP CER18nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,240,,,
, *, *, *, *,150pF,0,0,Samsung Electronics,CAP CER150pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,241,,,
, *, *, *, *,150pF,0,0,Samsung Electronics,CAP CER150pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,242,,,
, *, *, *, *,120pF,0,0,Samsung Electronics,CAP CER120pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,243,,,
, *, *, *, *,120nF,0,0,Samsung Electronics,CAP CER120nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,244,,,
, *, *, *, *,1.5pF,0,0,Samsung Electronics,CAP CER1.5pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,245,,,
, *, *, *, *,5pF,0,0,Samsung Electronics,CAP CER5pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,246,,,
, *, *, *, *,18nF,0,0,Samsung Electronics,CAP CER18nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,247,,,
, *, *, *, *,22uF,0,0,Samsung Electronics,CAP CER22uF 6.3V X7R 0805,Cut Tape (CT), - ,Active,50,,9,248,,,
, *, *, *, *,100uF,0,0,Samsung Electronics,CAP CER100uF 6.3V X7R 0805,Cut Tape (CT), - ,Active,50,,9,249,,,
, *, *, *, *,4.7uF,0,0,Samsung Electronics,CAP CER4.7uF 16V X7R 1206,Cut Tape (CT), - ,Active,50,,9,250,,,
, *, *, *, *,1uF,0,0,Samsung Electronics,CAP CER1uF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,251,,,
, *, *, *, *,22uF,0,0,Samsung Electronics,CAP CER22uF 16V X7R 1206,Cut Tape (CT), - ,Active,50,,9,252,,,
, *, *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 6.3V X7R 1206,Cut Tape (CT), - ,Active,50,,9,253,,,
, *, *, *, *,2.2uF,0,0,Samsung Electronics,CAP CER2.2uF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,254,,,
, *, *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 16V X7R 0603,Cut Tape (CT), - ,Active,50,,9,255,,,
, *, *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,256,,,
, *, *, *, *,2.2uF,0,0,Samsung Electronics,CAP CER2.2uF 10V X7R 0805,Cut Tape (CT), - ,Active,50,,9,257,,,
, *, *, *, *,3.3uF,0,0,Samsung Electronics,CAP CER3.3uF 25V X7R 0805,Cut Tape (CT), - ,Active,50,,9,258,,,
, *, *, *, *,2.2uF,0,0,Samsung Electronics,CAP CER2.2uF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,259,,,
, *, *, *, *,100uF,0,0,Samsung Electronics,CAP CER100uF 10V X7R 1206,Cut Tape (CT), - ,Active,50,,9,260,,,
, *, *, *, *,1uF,0,0,Samsung Electronics,CAP CER1uF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,261,,,
, *, *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 16V X7R 1206,Cut Tape (CT), - ,Active,50,,9,262,,,
, *, *, *, *,33nF,0,0,Samsung Electronics,CAP CER33nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,263,,,
, *, *, *, *,62pF,0,0,Samsung Electronics,CAP CER62pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,264,,,
, *, *, *, *,16pF,0,0,Samsung Electronics,CAP CER16pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,265,,,
, *, *, *, *,16pF,0,0,Samsung Electronics,CAP CER16pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,266,,,
, *, *, *, *,13pF,0,0,Samsung Electronics,CAP CER13pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,267,,,
, *, *, *, *,160pF,0,0,Samsung Electronics,CAP CER160pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,268,,,
, *, *, *, *,3.9pF,0,0,Samsung Electronics,CAP CER3.9pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,269,,,
, *, *, *, *,120pF,0,0,Samsung Electronics,CAP CER120pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,270,,,
, *, *, *, *,110pF,0,0,Samsung Electronics,CAP CER110pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,271,,,
, *, *, *, *,22uF,0,0,Samsung Electronics,CAP CER22uF 35V X7R 0805,Cut Tape (CT), - ,Active,50,,9,272,,,
, *, *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,273,,,
, *, *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF  1210 X7R ,Cut Tape (CT), - ,Active,50,,9,274,,,
, *, *, *, *,1uF,0,0,Samsung Electronics,CAP CER1uF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,275,,,
, *, *, *, *,27pF,0,0,Samsung Electronics,CAP CER27pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,276,,,
, *, *, *, *,3.3pF,0,0,Samsung Electronics,CAP CER3.3pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,277,,,
, *, *, *, *,2.7nF,0,0,Samsung Electronics,CAP CER2.7nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,278,,,
, *, *, *, *,6pF,0,0,Samsung Electronics,CAP CER6pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,279,,,
, *, *, *, *,6.8pF,0,0,Samsung Electronics,CAP CER6.8pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,280,,,
, *, *, *, *,51pF,0,0,Samsung Electronics,CAP CER51pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,281,,,
, *, *, *, *,5.6pF,0,0,Samsung Electronics,CAP CER5.6pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,282,,,
, *, *, *, *,43pF,0,0,Samsung Electronics,CAP CER43pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,283,,,
, *, *, *, *,43pF,0,0,Samsung Electronics,CAP CER43pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,284,,,
, *, *, *, *,1.2pF,0,0,Samsung Electronics,CAP CER1.2pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,285,,,
, *, *, *, *,0.5pF,0,0,Samsung Electronics,CAP CER0.5pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,286,,,
, *, *, *, *,1pF,0,0,Samsung Electronics,CAP CER1pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,287,,,
, *, *, *, *,68pF,0,0,Samsung Electronics,CAP CER68pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,288,,,
, *, *, *, *,39pF,0,0,Samsung Electronics,CAP CER39pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,289,,,
, *, *, *, *,39pF,0,0,Samsung Electronics,CAP CER39pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,290,,,
, *, *, *, *,13pF,0,0,Samsung Electronics,CAP CER13pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,291,,,
, *, *, *, *,3.9pF,0,0,Samsung Electronics,CAP CER3.9pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,292,,,
, *, *, *, *,15pF,0,0,Samsung Electronics,CAP CER15pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,293,,,
, *, *, *, *,12pF,0,0,Samsung Electronics,CAP CER12pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,294,,,
, *, *, *, *,1.5pF,0,0,Samsung Electronics,CAP CER1.5pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,295,,,
, *, *, *, *,56pF,0,0,Samsung Electronics,CAP CER56pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,296,,,
, *, *, *, *,27pF,0,0,Samsung Electronics,CAP CER27pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,297,,,
, *, *, *, *,15nF,0,0,Samsung Electronics,CAP CER15nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,298,,,
, *, *, *, *,4.7uF,0,0,Samsung Electronics,CAP CER4.7uF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,299,,,
, *, *, *, *,4.7nF,0,0,Samsung Electronics,CAP CER4.7nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,300,,,
, *, *, *, *,3pF,0,0,Samsung Electronics,CAP CER3pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,301,,,
, *, *, *, *,47pF,0,0,Samsung Electronics,CAP CER47pF 50V X7R 01206,Cut Tape (CT), - ,Active,50,,9,302,,,
, *, *, *, *,2pF,0,0,Samsung Electronics,CAP CER2pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,303,,,
, *, *, *, *,130pF,0,0,Samsung Electronics,CAP CER130pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,304,,,
, *, *, *, *,10uF,0,0,Samsung Electronics,CAP CER10uF 25V X7R 0805,Cut Tape (CT), - ,Active,50,,9,305,,,
, *, *, *, *,4.7uF,0,0,Samsung Electronics,CAP CER4.7uF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,306,,,
, *, *, *, *,30pF,0,0,Samsung Electronics,CAP CER30pF 25V X7R 0603,Cut Tape (CT), - ,Active,50,,9,307,,,
, *, *, *, *,33nF,0,0,Samsung Electronics,CAP CER33nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,308,,,
, *, *, *, *,2.7nF,0,0,Samsung Electronics,CAP CER2.7nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,309,,,
, *, *, *, *,2.7nF,0,0,Samsung Electronics,CAP CER2.7nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,310,,,
, *, *, *, *,4.7nF,0,0,Samsung Electronics,CAP CER4.7nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,311,,,
, *, *, *, *,6pF,0,0,Samsung Electronics,CAP CER6pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,312,,,
, *, *, *, *,5.6pF,0,0,Samsung Electronics,CAP CER5.6pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,313,,,
, *, *, *, *,2.7pF,0,0,Samsung Electronics,CAP CER2.7pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,314,,,
, *, *, *, *,2.2pF,0,0,Samsung Electronics,CAP CER2.2pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,315,,,
, *, *, *, *,2.2pF,0,0,Samsung Electronics,CAP CER2.2pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,316,,,
, *, *, *, *,1.8pF,0,0,Samsung Electronics,CAP CER1.8pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,317,,,
, *, *, *, *,68pF,0,0,Samsung Electronics,CAP CER68pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,318,,,
, *, *, *, *,47pF,0,0,Samsung Electronics,CAP CER47pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,319,,,
, *, *, *, *,47pF,0,0,Samsung Electronics,CAP CER47pF 50V X7R 00603,Cut Tape (CT), - ,Active,50,,9,320,,,
, *, *, *, *,47nF,0,0,Samsung Electronics,CAP CER47nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,321,,,
, *, *, *, *,18nF,0,0,Samsung Electronics,CAP CER18nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,322,,,
, *, *, *, *,18pF,0,0,Samsung Electronics,CAP CER18pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,323,,,
, *, *, *, *,12nF,0,0,Samsung Electronics,CAP CER12nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,324,,,
, *, *, *, *,30pF,0,0,Samsung Electronics,CAP CER30pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,325,,,
, *, *, *, *,6pF,0,0,Samsung Electronics,CAP CER6pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,326,,,
, *, *, *, *,1.2pF,0,0,Samsung Electronics,CAP CER1.2pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,327,,,
, *, *, *, *,1.5pF,0,0,Samsung Electronics,CAP CER1.5pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,328,,,
, *, *, *, *,3.3nF,0,0,Samsung Electronics,CAP CER3.3nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,329,,,
, *, *, *, *,30pF,0,0,Samsung Electronics,CAP CER30pF 50V X7R 805,Cut Tape (CT), - ,Active,50,,9,330,,,
, *, *, *, *,4.7nF,0,0,Samsung Electronics,CAP CER4.7nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,331,,,
, *, *, *, *,9pF,0,0,Samsung Electronics,CAP CER9pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,332,,,
, *, *, *, *,6.8pF,0,0,Samsung Electronics,CAP CER6.8pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,333,,,
, *, *, *, *,1.8pF,0,0,Samsung Electronics,CAP CER1.8pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,334,,,
, *, *, *, *,0.5pF,0,0,Samsung Electronics,CAP CER0.5pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,335,,,
, *, *, *, *,0.5pF,0,0,Samsung Electronics,CAP CER0.5pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,336,,,
, *, *, *, *,3pF,0,0,Samsung Electronics,CAP CER3pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,337,,,
, *, *, *, *,1pF,0,0,Samsung Electronics,CAP CER1pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,338,,,
, *, *, *, *,2pF,0,0,Samsung Electronics,CAP CER2pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,339,,,
, *, *, *, *,120pF,0,0,Samsung Electronics,CAP CER120pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,340,,,
, *, *, *, *,20pF,0,0,Samsung Electronics,CAP CER20pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,341,,,
, *, *, *, *,3.3nF,0,0,Samsung Electronics,CAP CER3.3nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,342,,,
, *, *, *, *,18pF,0,0,Samsung Electronics,CAP CER18pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,343,,,
, *, *, *, *,12pF,0,0,Samsung Electronics,CAP CER12pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,344,,,
, *, *, *, *,1uF,0,0,Samsung Electronics,CAP CER1uF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,345,,,
, *, *, *, *,3.3pF,0,0,Samsung Electronics,CAP CER3.3pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,346,,,
, *, *, *, *,82pF,0,0,Samsung Electronics,CAP CER82pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,347,,,
, *, *, *, *,8pF,0,0,Samsung Electronics,CAP CER8pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,348,,,
, *, *, *, *,15nF,0,0,Samsung Electronics,CAP CER15nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,349,,,
, *, *, *, *,22nF,0,0,Samsung Electronics,CAP CER22nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,350,,,
, *, *, *, *,6.8pF,0,0,Samsung Electronics,CAP CER6.8pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,351,,,
, *, *, *, *,22nF,0,0,Samsung Electronics,CAP CER22nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,352,,,
, *, *, *, *,33nF,0,0,Samsung Electronics,CAP CER33nF 50V X7R 0805X7R,Cut Tape (CT), - ,Active,50,,9,353,,,
, *, *, *, *,15pF,0,0,Samsung Electronics,CAP CER15pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,354,,,
, *, *, *, *,33pF,0,0,Samsung Electronics,CAP CER33pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,355,,,
, *, *, *, *,1nF,0,0,Samsung Electronics,CAP CER1nF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,356,,,
, *, *, *, *,1pF,0,0,Samsung Electronics,CAP CER1pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,357,,,
, *, *, *, *,47nF,0,0,Samsung Electronics,CAP CER47nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,358,,,
, *, *, *, *,18pF,0,0,Samsung Electronics,CAP CER18pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,359,,,
, *, *, *, *,33pF,0,0,Samsung Electronics,CAP CER33pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,360,,,
, *, *, *, *,12pF,0,0,Samsung Electronics,CAP CER12pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,361,,,
, *, *, *, *,15pF,0,0,Samsung Electronics,CAP CER15pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,362,,,
, *, *, *, *,47nF,0,0,Samsung Electronics,CAP CER47nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,363,,,
, *, *, *, *,20pF,0,0,Samsung Electronics,CAP CER20pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,364,,,
, *, *, *, *,22pF,0,0,Samsung Electronics,CAP CER22pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,365,,,
, *, *, *, *,20pF,0,0,Samsung Electronics,CAP CER20pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,366,,,
, *, *, *, *,100pF,0,0,Samsung Electronics,CAP CER100pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,367,,,
, *, *, *, *,33pF,0,0,Samsung Electronics,CAP CER33pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,368,,,
, *, *, *, *,10pF,0,0,Samsung Electronics,CAP CER10pF 50V X7R 1206,Cut Tape (CT), - ,Active,50,,9,369,,,
, *, *, *, *,120nF,0,0,Samsung Electronics,CAP CER120nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,370,,,
, *, *, *, *,150pF,0,0,Samsung Electronics,CAP CER150pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,371,,,
, *, *, *, *,10pF,0,0,Samsung Electronics,CAP CER10pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,372,,,
, *, *, *, *,1nF,0,0,Samsung Electronics,CAP CER1nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,373,,,
, *, *, *, *,10nF,0,0,Samsung Electronics,CAP CER10nF 50V X7R 1206X7R,Cut Tape (CT), - ,Active,50,,9,374,,,
, *, *, *, *,100pF,0,0,Samsung Electronics,CAP CER100pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,375,,,
, *, *, *, *,10nF,0,0,Samsung Electronics,CAP CER10nF 50V X7R 0805X7R,Cut Tape (CT), - ,Active,50,,9,376,,,
, *, *, *, *,100pF,0,0,Samsung Electronics,CAP CER100pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,377,,,
, *, *, *, *,100nF,0,0,Samsung Electronics,CAP CER100nF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,378,,,
, *, *, *, *,1nF,0,0,Samsung Electronics,CAP CER1nF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,379,,,
, *, *, *, *,22pF,0,0,Samsung Electronics,CAP CER22pF 50V X7R 0603,Cut Tape (CT), - ,Active,50,,9,380,,,
, *, *, *, *,100nF,0,0,Samsung Electronics,CAP CER100nF 50V X7R 0603X7R,Cut Tape (CT), - ,Active,50,,9,381,,,
, *, *, *, *,22pF,0,0,Samsung Electronics,CAP CER22pF 50V X7R 0805,Cut Tape (CT), - ,Active,50,,9,382,,,
, *, *, *, *,22nF,0,0,Samsung Electronics,CAP CER22nF 1000V X7R 1210,Cut Tape (CT), - ,Active,50,,9,383,,,
