id,hd_image,ld_image,datasheet,footprint,manufacturer_part_number,quantity_available,unit_price,manufacturer,description,packaging,series,part_status,minimum_quantity,original,component_id,part_id,model,created_at,updated_at
, *, *, *,,CF18JT1K6,0,0,Zenithsun Electronics Tech,RES 1.6K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,653,,,
, *, *, *,,CF18JT3K,0,0,Zenithsun Electronics Tech,RES 3K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,654,,,
, *, *, *,,CF18JT11K,0,0,Zenithsun Electronics Tech,RES 11K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,655,,,
, *, *, *,,CF18JT5R1,0,0,Zenithsun Electronics Tech,RES 5.1 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,656,,,
, *, *, *,,CF18JT2K4,0,0,Zenithsun Electronics Tech,RES 2.4K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,657,,,
, *, *, *,,CF18JT2M2,0,0,Zenithsun Electronics Tech,RES 2.2M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,658,,,
, *, *, *,,CF18JT330K,0,0,Zenithsun Electronics Tech,RES 330K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,659,,,
, *, *, *,,CF18JT18K2,0,0,Zenithsun Electronics Tech,RES 18.2K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,660,,,
, *, *, *,,CF18JT120K,0,0,Zenithsun Electronics Tech,RES 120K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,661,,,
, *, *, *,,CF18JT1M,0,0,Zenithsun Electronics Tech,RES 1M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,662,,,
, *, *, *,,CF18JT100,0,0,Zenithsun Electronics Tech,RES 100 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,663,,,
, *, *, *,,CF18JT68K1,0,0,Zenithsun Electronics Tech,RES 68.1K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,664,,,
, *, *, *,,CF18JT51K,0,0,Zenithsun Electronics Tech,RES 51K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,665,,,
, *, *, *,,CF18JT250K,0,0,Zenithsun Electronics Tech,RES 250K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,666,,,
, *, *, *,,CF18JT1M5,0,0,Zenithsun Electronics Tech,RES 1.5M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,667,,,
, *, *, *,,CF18JT1K3,0,0,Zenithsun Electronics Tech,RES 1.3K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,668,,,
, *, *, *,,CF18JT820,0,0,Zenithsun Electronics Tech,RES 820 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,669,,,
, *, *, *,,CF18JT680,0,0,Zenithsun Electronics Tech,RES 680 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,670,,,
, *, *, *,,CF18JT560,0,0,Zenithsun Electronics Tech,RES 560 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,671,,,
, *, *, *,,CF18JT180,0,0,Zenithsun Electronics Tech,RES 180 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,672,,,
, *, *, *,,CF18JT200K,0,0,Zenithsun Electronics Tech,RES 200K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,673,,,
, *, *, *,,CF18JT1K2,0,0,Zenithsun Electronics Tech,RES 1.2K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,674,,,
, *, *, *,,CF18JT1K05,0,0,Zenithsun Electronics Tech,RES 1.05K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,675,,,
, *, *, *,,CF18JT68K,0,0,Zenithsun Electronics Tech,RES 68K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,676,,,
, *, *, *,,CF18JT680k,0,0,Zenithsun Electronics Tech,RES 680k OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,677,,,
, *, *, *,,CF18JT1K1,0,0,Zenithsun Electronics Tech,RES 1.1K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,678,,,
, *, *, *,,CF18JT50,0,0,Zenithsun Electronics Tech,RES 50 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,679,,,
, *, *, *,,CF18JT8K2,0,0,Zenithsun Electronics Tech,RES 8.2K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,680,,,
, *, *, *,,CF18JT120,0,0,Zenithsun Electronics Tech,RES 120 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,681,,,
, *, *, *,,CF18JT12K,0,0,Zenithsun Electronics Tech,RES 12K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,682,,,
, *, *, *,,CF18JT5K,0,0,Zenithsun Electronics Tech,RES 5K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,683,,,
, *, *, *,,CF18JT150,0,0,Zenithsun Electronics Tech,RES 150 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,684,,,
, *, *, *,,CF18JT5K6,0,0,Zenithsun Electronics Tech,RES 5.6K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,685,,,
, *, *, *,,CF18JT20,0,0,Zenithsun Electronics Tech,RES 20 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,686,,,
, *, *, *,,CF18JT56K,0,0,Zenithsun Electronics Tech,RES 56K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,687,,,
, *, *, *,,CF18JT150K,0,0,Zenithsun Electronics Tech,RES 150K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,688,,,
, *, *, *,,CF18JT470K,0,0,Zenithsun Electronics Tech,RES 470K OHM 1/8W 2% AXIAL,Cut Tape (CT),CF,Active,100,,205,689,,,
, *, *, *,,CF18JT47K,0,0,Zenithsun Electronics Tech,RES 47K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,690,,,
, *, *, *,,CF18JT27K,0,0,Zenithsun Electronics Tech,RES 27K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,691,,,
, *, *, *,,CF18JT470,0,0,Zenithsun Electronics Tech,RES 470 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,692,,,
, *, *, *,,CF18JT6R8k,0,0,Zenithsun Electronics Tech,RES 6.8k OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,693,,,
, *, *, *,,CF18JT13K,0,0,Zenithsun Electronics Tech,RES 13K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,694,,,
, *, *, *,,CF18JT15K,0,0,Zenithsun Electronics Tech,RES 15K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,695,,,
, *, *, *,,CF18JT33K,0,0,Zenithsun Electronics Tech,RES 33K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,696,,,
, *, *, *,,CF18JT10K,0,0,Zenithsun Electronics Tech,RES 10K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,697,,,
, *, *, *,,CF18JT1K8,0,0,Zenithsun Electronics Tech,RES 1.8K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,698,,,
, *, *, *,,CF18JT250,0,0,Zenithsun Electronics Tech,RES 250 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,699,,,
, *, *, *,,CF18JT5K1,0,0,Zenithsun Electronics Tech,RES 5.1K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,700,,,
, *, *, *,,CF18JT220,0,0,Zenithsun Electronics Tech,RES 220 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,701,,,
, *, *, *,,CF18JT47,0,0,Zenithsun Electronics Tech,RES 47 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,702,,,
, *, *, *,,CF18JT3K3,0,0,Zenithsun Electronics Tech,RES 3.3K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,703,,,
, *, *, *,,CF18JT330,0,0,Zenithsun Electronics Tech,RES 330 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,704,,,
, *, *, *,,CF18JT3M65,0,0,Zenithsun Electronics Tech,RES 3.65M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,705,,,
, *, *, *,,CF1JT75k,0,0,Zenithsun Electronics Tech,RES 75k OHM  1W  1% AXIAL,Cut Tape (CT),CF,Active,100,,205,706,,,
, *, *, *,,CF18JT1K5,0,0,Zenithsun Electronics Tech,RES 1.5K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,707,,,
, *, *, *,,CF2JT270,0,0,Zenithsun Electronics Tech,RES 270 OHM 2W 1%  AXIAL,Cut Tape (CT),CF,Active,100,,205,708,,,
, *, *, *,,CF18JT18K,0,0,Zenithsun Electronics Tech,RES 18K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,709,,,
, *, *, *,,CF18JT100k,0,0,Zenithsun Electronics Tech,RES 100k OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,710,,,
, *, *, *,,CF18JT22K,0,0,Zenithsun Electronics Tech,RES 22K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,711,,,
, *, *, *,,CF18JT4K7,0,0,Zenithsun Electronics Tech,RES 4.7K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,712,,,
, *, *, *,,CF18JT49R7,0,0,Zenithsun Electronics Tech,RES 49.7 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,713,,,
, *, *, *,,CF2JT22k,0,0,Zenithsun Electronics Tech,RES 22k OHM 2W 1%  AXIAL,Cut Tape (CT),CF,Active,100,,205,714,,,
, *, *, *,,CF2JT4R7k,0,0,Zenithsun Electronics Tech,RES 4.7k OHM 2W 1%  AXIAL,Cut Tape (CT),CF,Active,100,,205,715,,,
, *, *, *,,CF18JT2K2,0,0,Zenithsun Electronics Tech,RES 2.2K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,716,,,
, *, *, *,,CF18JT480K,0,0,Zenithsun Electronics Tech,RES 480K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,717,,,
, *, *, *,,CF18JT83R5,0,0,Zenithsun Electronics Tech,RES 83.5 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,718,,,
, *, *, *,,CF18JT78K7,0,0,Zenithsun Electronics Tech,RES 78.7K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,719,,,
, *, *, *,,CF18JT247K,0,0,Zenithsun Electronics Tech,RES 247K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,720,,,
, *, *, *,,CF18JT1M33,0,0,Zenithsun Electronics Tech,RES 1.33M OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,721,,,
, *, *, *,,CF18JT285,0,0,Zenithsun Electronics Tech,RES 285 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,722,,,
, *, *, *,,CF18JT22K6,0,0,Zenithsun Electronics Tech,RES 22.6K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,723,,,
, *, *, *,,CF18JT97K6,0,0,Zenithsun Electronics Tech,RES 97.6K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,724,,,
, *, *, *,,CF18JT953K,0,0,Zenithsun Electronics Tech,RES 953K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,725,,,
, *, *, *,,CF18JT950K,0,0,Zenithsun Electronics Tech,RES 950K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,726,,,
, *, *, *,,CF18JT95K3,0,0,Zenithsun Electronics Tech,RES 95.3K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,727,,,
, *, *, *,,CF18JT93K1,0,0,Zenithsun Electronics Tech,RES 93.1K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,728,,,
, *, *, *,,CF18JT909,0,0,Zenithsun Electronics Tech,RES 909 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,729,,,
, *, *, *,,CF18JT90R9,0,0,Zenithsun Electronics Tech,RES 90.9 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,730,,,
, *, *, *,,CF18JT9K56,0,0,Zenithsun Electronics Tech,RES 9.56K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,731,,,
, *, *, *,,CF18JT89K8,0,0,Zenithsun Electronics Tech,RES 89.8K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,732,,,
, *, *, *,,CF18JT887,0,0,Zenithsun Electronics Tech,RES 887 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,733,,,
, *, *, *,,CF18JT886,0,0,Zenithsun Electronics Tech,RES 886 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,734,,,
, *, *, *,,CF18JT86R6,0,0,Zenithsun Electronics Tech,RES 86.6 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,735,,,
, *, *, *,,CF18JT84K5,0,0,Zenithsun Electronics Tech,RES 84.5K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,736,,,
, *, *, *,,CF18JT84K3,0,0,Zenithsun Electronics Tech,RES 84.3K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,737,,,
, *, *, *,,CF18JT825K,0,0,Zenithsun Electronics Tech,RES 825K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,738,,,
, *, *, *,,CF18JT825,0,0,Zenithsun Electronics Tech,RES 825 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,739,,,
, *, *, *,,CF18JT82K5,0,0,Zenithsun Electronics Tech,RES 82.5K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,740,,,
, *, *, *,,CF18JT816,0,0,Zenithsun Electronics Tech,RES 816 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,741,,,
, *, *, *,,CF18JT806,0,0,Zenithsun Electronics Tech,RES 806 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,742,,,
, *, *, *,,CF18JT8K87,0,0,Zenithsun Electronics Tech,RES 8.87K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,743,,,
, *, *, *,,CF18JT8K76,0,0,Zenithsun Electronics Tech,RES 8.76K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,744,,,
, *, *, *,,CF18JT8K45,0,0,Zenithsun Electronics Tech,RES 8.45K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,745,,,
, *, *, *,,CF18JT787K,0,0,Zenithsun Electronics Tech,RES 787K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,746,,,
, *, *, *,,CF18JT787,0,0,Zenithsun Electronics Tech,RES 787 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,747,,,
, *, *, *,,CF18JT78R7,0,0,Zenithsun Electronics Tech,RES 78.7 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,748,,,
, *, *, *,,CF18JT77K7,0,0,Zenithsun Electronics Tech,RES 77.7K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,749,,,
, *, *, *,,CF18JT72K3,0,0,Zenithsun Electronics Tech,RES 72.3K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,750,,,
, *, *, *,,CF18JT71K5,0,0,Zenithsun Electronics Tech,RES 71.5K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,751,,,
, *, *, *,,CF18JT71R5,0,0,Zenithsun Electronics Tech,RES 71.5 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,752,,,
, *, *, *,,CF18JT7K96,0,0,Zenithsun Electronics Tech,RES 7.96K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,753,,,
, *, *, *,,CF18JT7K87,0,0,Zenithsun Electronics Tech,RES 7.87K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,754,,,
, *, *, *,,CF18JT7K78,0,0,Zenithsun Electronics Tech,RES 7.78K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,755,,,
, *, *, *,,CF18JT7K15,0,0,Zenithsun Electronics Tech,RES 7.15K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,756,,,
, *, *, *,,CF18JT698K,0,0,Zenithsun Electronics Tech,RES 698K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,757,,,
, *, *, *,,CF18JT69R8,0,0,Zenithsun Electronics Tech,RES 69.8 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,758,,,
, *, *, *,,CF18JT68K9,0,0,Zenithsun Electronics Tech,RES 68.9K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,759,,,
, *, *, *,,CF18JT68R1,0,0,Zenithsun Electronics Tech,RES 68.1 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,760,,,
, *, *, *,,CF18JT66K5,0,0,Zenithsun Electronics Tech,RES 66.5K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,761,,,
, *, *, *,,CF18JT66,0,0,Zenithsun Electronics Tech,RES 66 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,762,,,
, *, *, *,,CF18JT64K9,0,0,Zenithsun Electronics Tech,RES 64.9K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,763,,,
, *, *, *,,CF18JT63,0,0,Zenithsun Electronics Tech,RES 63 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,764,,,
, *, *, *,,CF18JT61K9,0,0,Zenithsun Electronics Tech,RES 61.9K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,765,,,
, *, *, *,,CF18JT60K,0,0,Zenithsun Electronics Tech,RES 60K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,766,,,
, *, *, *,,CF18JT604K,0,0,Zenithsun Electronics Tech,RES 604K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,767,,,
, *, *, *,,CF18JT604,0,0,Zenithsun Electronics Tech,RES 604 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,768,,,
, *, *, *,,CF18JT60K4,0,0,Zenithsun Electronics Tech,RES 60.4K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,769,,,
, *, *, *,,CF18JT6K89,0,0,Zenithsun Electronics Tech,RES 6.89K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,770,,,
, *, *, *,,CF18JT6K65,0,0,Zenithsun Electronics Tech,RES 6.65K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,771,,,
, *, *, *,,CF18JT6K26,0,0,Zenithsun Electronics Tech,RES 6.26K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,772,,,
, *, *, *,,CF18JT6K19,0,0,Zenithsun Electronics Tech,RES 6.19K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,773,,,
, *, *, *,,CF18JT597,0,0,Zenithsun Electronics Tech,RES 597 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,774,,,
, *, *, *,,CF18JT590K,0,0,Zenithsun Electronics Tech,RES 590K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,775,,,
, *, *, *,,CF18JT590,0,0,Zenithsun Electronics Tech,RES 590 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,776,,,
, *, *, *,,CF18JT58K3,0,0,Zenithsun Electronics Tech,RES 58.3K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,777,,,
, *, *, *,,CF18JT576,0,0,Zenithsun Electronics Tech,RES 576 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,778,,,
, *, *, *,,CF18JT57K6,0,0,Zenithsun Electronics Tech,RES 57.6K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,779,,,
, *, *, *,,CF18JT56K2,0,0,Zenithsun Electronics Tech,RES 56.2K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,780,,,
, *, *, *,,CF18JT55K6,0,0,Zenithsun Electronics Tech,RES 55.6K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,781,,,
, *, *, *,,CF18JT55R51,0,0,Zenithsun Electronics Tech,RES 55.51 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,782,,,
, *, *, *,,CF18JT549,0,0,Zenithsun Electronics Tech,RES 549 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,783,,,
, *, *, *,,CF18JT54R9,0,0,Zenithsun Electronics Tech,RES 54.9 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,784,,,
, *, *, *,,CF18JT536,0,0,Zenithsun Electronics Tech,RES 536 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,785,,,
, *, *, *,,CF18JT53R6,0,0,Zenithsun Electronics Tech,RES 53.6 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,786,,,
, *, *, *,,CF18JT516,0,0,Zenithsun Electronics Tech,RES 516 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,787,,,
, *, *, *,,CF18JT512K,0,0,Zenithsun Electronics Tech,RES 512K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,788,,,
, *, *, *,,CF18JT51,0,0,Zenithsun Electronics Tech,RES 51 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,789,,,
, *, *, *,,CF18JT5K7,0,0,Zenithsun Electronics Tech,RES 5.7K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,790,,,
, *, *, *,,CF18JT5K76,0,0,Zenithsun Electronics Tech,RES 5.76K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,791,,,
, *, *, *,,CF18JT5K42,0,0,Zenithsun Electronics Tech,RES 5.42K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,792,,,
, *, *, *,,CF18JT5K3,0,0,Zenithsun Electronics Tech,RES 5.3K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,793,,,
, *, *, *,,CF18JT5K2,0,0,Zenithsun Electronics Tech,RES 5.2K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,794,,,
, *, *, *,,CF18JT49K3,0,0,Zenithsun Electronics Tech,RES 49.3K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,795,,,
, *, *, *,,CF18JT48R7,0,0,Zenithsun Electronics Tech,RES 48.7 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,796,,,
, *, *, *,,CF18JT48K12,0,0,Zenithsun Electronics Tech,RES 48.12K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,797,,,
, *, *, *,,CF18JT47K5,0,0,Zenithsun Electronics Tech,RES 47.5K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,798,,,
, *, *, *,,CF18JT46K4,0,0,Zenithsun Electronics Tech,RES 46.4K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,799,,,
, *, *, *,,CF18JT459,0,0,Zenithsun Electronics Tech,RES 459 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,800,,,
, *, *, *,,CF18JT453K,0,0,Zenithsun Electronics Tech,RES 453K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,801,,,
, *, *, *,,CF18JT453,0,0,Zenithsun Electronics Tech,RES 453 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,802,,,
, *, *, *,,CF18JT45K6,0,0,Zenithsun Electronics Tech,RES 45.6K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,803,,,
, *, *, *,,CF18JT449K,0,0,Zenithsun Electronics Tech,RES 449K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,804,,,
, *, *, *,,CF18JT448K,0,0,Zenithsun Electronics Tech,RES 448K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,805,,,
, *, *, *,,CF18JT448,0,0,Zenithsun Electronics Tech,RES 448 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,806,,,
, *, *, *,,CF18JT442K,0,0,Zenithsun Electronics Tech,RES 442K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,807,,,
, *, *, *,,CF18JT44K2,0,0,Zenithsun Electronics Tech,RES 44.2K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,808,,,
, *, *, *,,CF18JT427K,0,0,Zenithsun Electronics Tech,RES 427K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,809,,,
, *, *, *,,CF18JT427,0,0,Zenithsun Electronics Tech,RES 427 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,810,,,
, *, *, *,,CF18JT422K,0,0,Zenithsun Electronics Tech,RES 422K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,811,,,
, *, *, *,,CF18JT422,0,0,Zenithsun Electronics Tech,RES 422 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,812,,,
, *, *, *,,CF18JT42K2,0,0,Zenithsun Electronics Tech,RES 42.2K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,813,,,
, *, *, *,,CF18JT42R2,0,0,Zenithsun Electronics Tech,RES 42.2 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,814,,,
, *, *, *,,CF18JT41K7,0,0,Zenithsun Electronics Tech,RES 41.7K OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,815,,,
, *, *, *,,CF18JT407,0,0,Zenithsun Electronics Tech,RES 407 OHM 1/8W 0.1% AXIAL,Cut Tape (CT),CF,Active,100,,205,816,,,
